"Year";"Date";"Site";"Replicate";"Tax_ID";"Size";"Density";"Latitude";"Longitude";"Observer";"Depth";"DatasetID";"Area";"Country";"Location";"Method"
2017;2017-05-03;"Cayo Sal";3;"Myripristis jacobus";15;11;"10.946654";"-68.256912";"JM";5;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-05-03;"Cayo Sal";3;"Myripristis jacobus";18;1;"10.946654";"-68.256912";"JM";5;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-05-03;"Cayo Sal";3;"Ocyurus chrysurus";12;1;"10.946654";"-68.256912";"JM";5;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-05-03;"Cayo Sal";3;"Ocyurus chrysurus";22;1;"10.946654";"-68.256912";"JM";5;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-05-03;"Cayo Sal";3;"Ocyurus chrysurus";45;1;"10.946654";"-68.256912";"JM";5;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-05-03;"Cayo Sal";3;"Paranthias furcifer";22;1;"10.946654";"-68.256912";"JM";5;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-05-03;"Cayo Sal";3;"Scarus coeruleus";14;1;"10.946654";"-68.256912";"JM";5;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-05-03;"Cayo Sal";3;"Scarus taeniopterus";18;1;"10.946654";"-68.256912";"JM";5;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-05-03;"Cayo Sal";3;"Scarus taeniopterus";20;2;"10.946654";"-68.256912";"JM";5;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-05-03;"Cayo Sal";3;"Scarus taeniopterus";24;3;"10.946654";"-68.256912";"JM";5;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-05-03;"Cayo Sal";3;"Scarus vetula";41;1;"10.946654";"-68.256912";"JM";5;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-05-03;"Cayo Sal";3;"Sparisoma aurofrenatum";20;1;"10.946654";"-68.256912";"JM";5;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-05-03;"Cayo Sal";3;"Sparisoma aurofrenatum";22;1;"10.946654";"-68.256912";"JM";5;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-05-03;"Cayo Sal";3;"Sparisoma viride";12;2;"10.946654";"-68.256912";"JM";5;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-05-03;"Cayo Sal";3;"Sparisoma viride";15;1;"10.946654";"-68.256912";"JM";5;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-05-03;"Cayo Sal";3;"Sparisoma viride";18;2;"10.946654";"-68.256912";"JM";5;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-05-03;"Cayo Sal";3;"Sparisoma viride";20;1;"10.946654";"-68.256912";"JM";5;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-05-03;"Cayo Sal";3;"Sparisoma viride";22;1;"10.946654";"-68.256912";"JM";5;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-05-03;"Cayo Sal";3;"Sparisoma viride";28;2;"10.946654";"-68.256912";"JM";5;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-05-03;"Cayo Sal";3;"Sparisoma viride";30;2;"10.946654";"-68.256912";"JM";5;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-05-03;"Cayo Sal";3;"Sparisoma viride";32;1;"10.946654";"-68.256912";"JM";5;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-05-03;"Cayo Sal";3;"Stegastes leucostictus";7;1;"10.946654";"-68.256912";"JM";5;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-05-03;"Cayo Sal";3;"Thalassoma bifasciatum";5;5;"10.946654";"-68.256912";"JM";5;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-05-03;"Cayo Sal";3;"Thalassoma bifasciatum";8;20;"10.946654";"-68.256912";"JM";5;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-05-03;"Cayo Sal";4;"Abudefduf saxatilis";12;15;"10.946654";"-68.256912";"JM";5;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-05-03;"Cayo Sal";4;"Acanthurus bahianus";12;1;"10.946654";"-68.256912";"JM";5;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-05-03;"Cayo Sal";4;"Acanthurus bahianus";16;1;"10.946654";"-68.256912";"JM";5;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-05-03;"Cayo Sal";4;"Acanthurus chirurgus";14;2;"10.946654";"-68.256912";"JM";5;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-05-03;"Cayo Sal";4;"Acanthurus chirurgus";18;1;"10.946654";"-68.256912";"JM";5;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-05-03;"Cayo Sal";4;"Acanthurus chirurgus";20;1;"10.946654";"-68.256912";"JM";5;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-05-03;"Cayo Sal";4;"Acanthurus coeruleus";14;2;"10.946654";"-68.256912";"JM";5;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-05-03;"Cayo Sal";4;"Acanthurus coeruleus";18;1;"10.946654";"-68.256912";"JM";5;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-05-03;"Cayo Sal";4;"Bodianus rufus";18;1;"10.946654";"-68.256912";"JM";5;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-05-03;"Cayo Sal";4;"Cantherhines macrocerus";15;1;"10.946654";"-68.256912";"JM";5;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-05-03;"Cayo Sal";4;"Canthigaster rostrata";8;1;"10.946654";"-68.256912";"JM";5;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-05-03;"Cayo Sal";4;"Cephalopholis cruentata";18;1;"10.946654";"-68.256912";"JM";5;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-05-03;"Cayo Sal";4;"Cephalopholis cruentata";20;1;"10.946654";"-68.256912";"JM";5;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-05-03;"Cayo Sal";4;"Cephalopholis cruentata";25;1;"10.946654";"-68.256912";"JM";5;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-05-03;"Cayo Sal";4;"Cephalopholis cruentata";26;1;"10.946654";"-68.256912";"JM";5;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-05-03;"Cayo Sal";4;"Cephalopholis cruentata";28;1;"10.946654";"-68.256912";"JM";5;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-05-03;"Cayo Sal";4;"Chaetodan striatus";5;2;"10.946654";"-68.256912";"JM";5;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-05-03;"Cayo Sal";4;"Chaetodon capistratus";12;1;"10.946654";"-68.256912";"JM";5;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-05-03;"Cayo Sal";4;"Chromis multilineata";5;80;"10.946654";"-68.256912";"JM";5;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-05-03;"Cayo Sal";4;"Chromis multilineata";10;20;"10.946654";"-68.256912";"JM";5;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-05-03;"Cayo Sal";4;"Chromis multilineata";60;5;"10.946654";"-68.256912";"JM";5;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-05-03;"Cayo Sal";4;"Epinephelus adscensionis";29;1;"10.946654";"-68.256912";"JM";5;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-05-03;"Cayo Sal";4;"Haemulon carbonarium";21;1;"10.946654";"-68.256912";"JM";5;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-05-03;"Cayo Sal";4;"Haemulon chrysargyreum";15;5;"10.946654";"-68.256912";"JM";5;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-05-03;"Cayo Sal";4;"Haemulon flavolineatum";12;1;"10.946654";"-68.256912";"JM";5;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-05-03;"Cayo Sal";4;"Haemulon flavolineatum";20;1;"10.946654";"-68.256912";"JM";5;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-05-03;"Cayo Sal";4;"Halichoeres garnoti";8;1;"10.946654";"-68.256912";"JM";5;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-05-03;"Cayo Sal";4;"Halichoeres garnoti";12;4;"10.946654";"-68.256912";"JM";5;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-05-03;"Cayo Sal";4;"Halichoeres radiatus";14;1;"10.946654";"-68.256912";"JM";5;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-05-03;"Cayo Sal";4;"Holocentrus adsensionis";10;6;"10.946654";"-68.256912";"JM";5;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-05-03;"Cayo Sal";4;"Kyphosus sectatrix";32;1;"10.946654";"-68.256912";"JM";5;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-05-03;"Cayo Sal";4;"Lutjanus apodus";42;1;"10.946654";"-68.256912";"JM";5;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-05-03;"Cayo Sal";4;"Lutjanus mahogoni";14;1;"10.946654";"-68.256912";"JM";5;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-05-03;"Cayo Sal";4;"Mulloidichthys martinicus";13;1;"10.946654";"-68.256912";"JM";5;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-05-03;"Cayo Sal";4;"Mulloidichthys martinicus";16;1;"10.946654";"-68.256912";"JM";5;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-05-03;"Cayo Sal";4;"Myripristis jacobus";16;7;"10.946654";"-68.256912";"JM";5;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-05-03;"Cayo Sal";4;"Myripristis jacobus";18;2;"10.946654";"-68.256912";"JM";5;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-05-03;"Cayo Sal";4;"Ocyurus chrysurus";12;1;"10.946654";"-68.256912";"JM";5;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-05-03;"Cayo Sal";4;"Ocyurus chrysurus";32;1;"10.946654";"-68.256912";"JM";5;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-05-03;"Cayo Sal";4;"Pomacanthus paru";21;1;"10.946654";"-68.256912";"JM";5;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-05-03;"Cayo Sal";4;"Scarus iseri";13;1;"10.946654";"-68.256912";"JM";5;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-05-03;"Cayo Sal";4;"Scarus iseri";21;1;"10.946654";"-68.256912";"JM";5;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-05-03;"Cayo Sal";4;"Scarus iseri";22;1;"10.946654";"-68.256912";"JM";5;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-05-03;"Cayo Sal";4;"Scarus iseri";23;1;"10.946654";"-68.256912";"JM";5;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-05-03;"Cayo Sal";4;"Scarus taeniopterus";10;2;"10.946654";"-68.256912";"JM";5;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-05-03;"Cayo Sal";4;"Scarus taeniopterus";12;1;"10.946654";"-68.256912";"JM";5;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-05-03;"Cayo Sal";4;"Scarus taeniopterus";14;1;"10.946654";"-68.256912";"JM";5;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-05-03;"Cayo Sal";4;"Scarus taeniopterus";15;1;"10.946654";"-68.256912";"JM";5;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-05-03;"Cayo Sal";4;"Scarus taeniopterus";16;1;"10.946654";"-68.256912";"JM";5;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-05-03;"Cayo Sal";4;"Scarus taeniopterus";20;1;"10.946654";"-68.256912";"JM";5;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-05-03;"Cayo Sal";4;"Scarus taeniopterus";22;1;"10.946654";"-68.256912";"JM";5;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-05-03;"Cayo Sal";4;"Scarus taeniopterus";26;2;"10.946654";"-68.256912";"JM";5;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-05-03;"Cayo Sal";4;"Scarus taeniopterus";27;1;"10.946654";"-68.256912";"JM";5;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-05-03;"Cayo Sal";4;"Scarus taeniopterus";30;1;"10.946654";"-68.256912";"JM";5;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-05-03;"Cayo Sal";4;"Scarus vetula";25;1;"10.946654";"-68.256912";"JM";5;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-05-03;"Cayo Sal";4;"Scarus vetula";48;1;"10.946654";"-68.256912";"JM";5;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-05-03;"Cayo Sal";4;"Sparisoma aurofrenatum";10;1;"10.946654";"-68.256912";"JM";5;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-05-03;"Cayo Sal";4;"Sparisoma aurofrenatum";21;1;"10.946654";"-68.256912";"JM";5;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-05-03;"Cayo Sal";4;"Sparisoma viride";10;1;"10.946654";"-68.256912";"JM";5;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-05-03;"Cayo Sal";4;"Sparisoma viride";14;1;"10.946654";"-68.256912";"JM";5;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-05-03;"Cayo Sal";4;"Sparisoma viride";18;1;"10.946654";"-68.256912";"JM";5;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-05-03;"Cayo Sal";4;"Sparisoma viride";21;1;"10.946654";"-68.256912";"JM";5;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-05-03;"Cayo Sal";4;"Sparisoma viride";22;1;"10.946654";"-68.256912";"JM";5;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-05-03;"Cayo Sal";4;"Sparisoma viride";35;1;"10.946654";"-68.256912";"JM";5;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-05-03;"Cayo Sal";4;"Synodus foetens";22;1;"10.946654";"-68.256912";"JM";5;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-05-03;"Cayo Sal";4;"Thalassoma bifasciatum";5;30;"10.946654";"-68.256912";"JM";5;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-05-03;"Cayo Sal";4;"Thalassoma bifasciatum";6;1;"10.946654";"-68.256912";"JM";5;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-05-03;"Cayo Sal";5;"Acanthurus chirurgus";15;2;"10.946654";"-68.256912";"JM";5;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-05-03;"Cayo Sal";5;"Acanthurus chirurgus";18;2;"10.946654";"-68.256912";"JM";5;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-05-03;"Cayo Sal";5;"Bodianus rufus";28;1;"10.946654";"-68.256912";"JM";5;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-05-03;"Cayo Sal";5;"Cantherhines macrocerus";20;1;"10.946654";"-68.256912";"JM";5;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-05-03;"Cayo Sal";5;"Cantherhines macrocerus";23;1;"10.946654";"-68.256912";"JM";5;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-05-03;"Cayo Sal";5;"Canthigaster rostrata";3;1;"10.946654";"-68.256912";"JM";5;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-05-03;"Cayo Sal";5;"Canthigaster rostrata";10;1;"10.946654";"-68.256912";"JM";5;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-05-03;"Cayo Sal";5;"Caranx ruber";26;1;"10.946654";"-68.256912";"JM";5;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-05-03;"Cayo Sal";5;"Caranx ruber";30;1;"10.946654";"-68.256912";"JM";5;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-05-03;"Cayo Sal";5;"Cephalopholis cruentata";22;1;"10.946654";"-68.256912";"JM";5;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-05-03;"Cayo Sal";5;"Cephalopholis cruentata";25;1;"10.946654";"-68.256912";"JM";5;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-05-03;"Cayo Sal";5;"Cephalopholis cruentata";29;1;"10.946654";"-68.256912";"JM";5;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-05-03;"Cayo Sal";5;"Chaetodan striatus";16;2;"10.946654";"-68.256912";"JM";5;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-05-03;"Cayo Sal";5;"Chromis multilineata";8;150;"10.946654";"-68.256912";"JM";5;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-05-03;"Cayo Sal";5;"Haemulon chrysargyreum";19;1;"10.946654";"-68.256912";"JM";5;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-05-03;"Cayo Sal";5;"Haemulon chrysargyreum";20;30;"10.946654";"-68.256912";"JM";5;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-05-03;"Cayo Sal";5;"Haemulon flavolineatum";15;1;"10.946654";"-68.256912";"JM";5;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-05-03;"Cayo Sal";5;"Haemulon sciurus";30;1;"10.946654";"-68.256912";"JM";5;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-05-03;"Cayo Sal";5;"Halichoeres garnoti";12;1;"10.946654";"-68.256912";"JM";5;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-05-03;"Cayo Sal";5;"Halichoeres garnoti";14;1;"10.946654";"-68.256912";"JM";5;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-05-03;"Cayo Sal";5;"Halichoeres radiatus";29;1;"10.946654";"-68.256912";"JM";5;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-05-03;"Cayo Sal";5;"Lutjanus apodus";22;1;"10.946654";"-68.256912";"JM";5;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-05-03;"Cayo Sal";5;"Lutjanus apodus";25;1;"10.946654";"-68.256912";"JM";5;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-05-03;"Cayo Sal";5;"Lutjanus apodus";30;1;"10.946654";"-68.256912";"JM";5;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-05-03;"Cayo Sal";5;"Mulloidichthys martinicus";22;1;"10.946654";"-68.256912";"JM";5;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-05-03;"Cayo Sal";5;"Myripristis jacobus";16;1;"10.946654";"-68.256912";"JM";5;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-05-03;"Cayo Sal";5;"Myripristis jacobus";18;1;"10.946654";"-68.256912";"JM";5;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-05-03;"Cayo Sal";5;"Myripristis jacobus";20;1;"10.946654";"-68.256912";"JM";5;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-05-03;"Cayo Sal";5;"Pomacanthus paru";15;1;"10.946654";"-68.256912";"JM";5;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-05-03;"Cayo Sal";5;"Pomacanthus paru";25;1;"10.946654";"-68.256912";"JM";5;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-05-03;"Cayo Sal";5;"Pomacanthus paru";26;2;"10.946654";"-68.256912";"JM";5;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-05-03;"Cayo Sal";5;"Pomacanthus paru";30;1;"10.946654";"-68.256912";"JM";5;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-05-03;"Cayo Sal";5;"Scarus iseri";18;1;"10.946654";"-68.256912";"JM";5;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-05-03;"Cayo Sal";5;"Scarus taeniopterus";15;1;"10.946654";"-68.256912";"JM";5;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-05-03;"Cayo Sal";5;"Scarus taeniopterus";18;1;"10.946654";"-68.256912";"JM";5;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-05-03;"Cayo Sal";5;"Scarus taeniopterus";25;1;"10.946654";"-68.256912";"JM";5;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-05-03;"Cayo Sal";5;"Scarus vetula";30;1;"10.946654";"-68.256912";"JM";5;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-05-03;"Cayo Sal";5;"Scarus vetula";38;1;"10.946654";"-68.256912";"JM";5;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-05-03;"Cayo Sal";5;"Scarus vetula";40;1;"10.946654";"-68.256912";"JM";5;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-05-03;"Cayo Sal";5;"Sparisoma aurofrenatum";16;2;"10.946654";"-68.256912";"JM";5;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-05-03;"Cayo Sal";5;"Sparisoma aurofrenatum";18;1;"10.946654";"-68.256912";"JM";5;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-05-03;"Cayo Sal";5;"Sparisoma aurofrenatum";20;2;"10.946654";"-68.256912";"JM";5;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-05-03;"Cayo Sal";5;"Sparisoma aurofrenatum";22;1;"10.946654";"-68.256912";"JM";5;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-05-03;"Cayo Sal";5;"Sparisoma aurofrenatum";29;1;"10.946654";"-68.256912";"JM";5;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-05-03;"Cayo Sal";5;"Sparisoma chrysopterum";35;1;"10.946654";"-68.256912";"JM";5;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-05-03;"Cayo Sal";5;"Sparisoma viride";20;1;"10.946654";"-68.256912";"JM";5;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-05-03;"Cayo Sal";5;"Sparisoma viride";30;2;"10.946654";"-68.256912";"JM";5;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-05-03;"Cayo Sal";5;"Thalassoma bifasciatum";10;1;"10.946654";"-68.256912";"JM";5;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";1;"Acanthurus bahianus";11;1;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";1;"Acanthurus chirurgus";15;1;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";1;"Acanthurus coeruleus";13;1;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";1;"Anisotremus surinamensis";30;1;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";1;"Aulostomus maculatus";29;1;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";1;"Aulostomus maculatus";38;1;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";1;"Cantherhines pullus";10;1;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";1;"Caranx ruber";19;1;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";1;"Caranx ruber";20;1;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";1;"Caranx ruber";23;1;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
