"DatasetID";"Area";"Country";"Archipelago";"Location";"Site";"Zone";"Latitude";"Longitude";"Depth";"Year";"Date";"Replicate";"Method";"Observer";"Category";"Group";"Family";"Genus";"Species";"Cover"
"DATA3";"Australia";"Australia";NA;"Lizard Island";"Coconut Bay";"Outer_Reef_East";-14,680205;145,47366;3;2010;"2010-05-11";1;NA;NA;"Hard living coral";NA;NA;"Plerogyra";NA;0,4
"DATA3";"Australia";"Australia";NA;"Lizard Island";"Coconut Bay";"Outer_Reef_East";-14,680205;145,47366;3;2010;"2010-05-11";1;NA;NA;"Other fauna";"Porifera";NA;NA;NA;0,4
"DATA3";"Australia";"Australia";NA;"Lizard Island";"Coconut Bay";"Outer_Reef_East";-14,680205;145,47366;3;2010;"2010-05-11";2;NA;NA;"Abiotic";NA;NA;NA;NA;59,6
"DATA3";"Australia";"Australia";NA;"Lizard Island";"Coconut Bay";"Outer_Reef_East";-14,680205;145,47366;3;2010;"2010-05-11";2;NA;NA;"Algae";NA;"Halimedaceae";"Halimeda";NA;1,6
"DATA3";"Australia";"Australia";NA;"Lizard Island";"Coconut Bay";"Outer_Reef_East";-14,680205;145,47366;3;2010;"2010-05-11";2;NA;NA;"Hard living coral";NA;"Acroporidae";"Astreopora";NA;0,8
"DATA3";"Australia";"Australia";NA;"Lizard Island";"Coconut Bay";"Outer_Reef_East";-14,680205;145,47366;3;2010;"2010-05-11";2;NA;NA;"Hard living coral";NA;"Euphylliidae";"Galaxea";NA;0,4
"DATA3";"Australia";"Australia";NA;"Lizard Island";"Coconut Bay";"Outer_Reef_East";-14,680205;145,47366;3;2010;"2010-05-11";2;NA;NA;"Hard living coral";NA;"Faviidae";NA;NA;1,2
"DATA3";"Australia";"Australia";NA;"Lizard Island";"Coconut Bay";"Outer_Reef_East";-14,680205;145,47366;3;2010;"2010-05-11";2;NA;NA;"Hard living coral";NA;"Merulinidae";"Favites";NA;1,2
"DATA3";"Australia";"Australia";NA;"Lizard Island";"Coconut Bay";"Outer_Reef_East";-14,680205;145,47366;3;2010;"2010-05-11";2;NA;NA;"Hard living coral";NA;"Merulinidae";"Goniastrea";NA;2,4
"DATA3";"Australia";"Australia";NA;"Lizard Island";"Coconut Bay";"Outer_Reef_East";-14,680205;145,47366;3;2010;"2010-05-11";2;NA;NA;"Hard living coral";NA;"Merulinidae";"Leptoria";NA;1,6
"DATA3";"Australia";"Australia";NA;"Lizard Island";"Coconut Bay";"Outer_Reef_East";-14,680205;145,47366;3;2010;"2010-05-11";2;NA;NA;"Hard living coral";NA;"Merulinidae";"Pectinia";NA;0,8
"DATA3";"Australia";"Australia";NA;"Lizard Island";"Coconut Bay";"Outer_Reef_East";-14,680205;145,47366;3;2010;"2010-05-11";2;NA;NA;"Hard living coral";NA;"Milleporidae";"Millepora";NA;1,2
"DATA3";"Australia";"Australia";NA;"Lizard Island";"Coconut Bay";"Outer_Reef_East";-14,680205;145,47366;3;2010;"2010-05-11";2;NA;NA;"Hard living coral";NA;"Pocilloporidae";"Pocillopora";NA;1,6
"DATA3";"Australia";"Australia";NA;"Lizard Island";"Coconut Bay";"Outer_Reef_East";-14,680205;145,47366;3;2010;"2010-05-11";2;NA;NA;"Hard living coral";NA;"Poritidae";"Porites";NA;5,6
"DATA3";"Australia";"Australia";NA;"Lizard Island";"Coconut Bay";"Outer_Reef_East";-14,680205;145,47366;3;2010;"2010-05-11";2;NA;NA;"Other fauna";"Alcyonacea";NA;NA;NA;3,2
"DATA3";"Australia";"Australia";NA;"Lizard Island";"Coconut Bay";"Outer_Reef_East";-14,680205;145,47366;3;2010;"2010-05-11";2;NA;NA;"Other fauna";"Porifera";NA;NA;NA;0,8
"DATA3";"Australia";"Australia";NA;"Lizard Island";"Coconut Bay";"Outer_Reef_East";-14,680205;145,47366;3;2010;"2010-05-11";3;NA;NA;"Abiotic";"Sand";NA;NA;NA;2,8
"DATA3";"Australia";"Australia";NA;"Lizard Island";"Coconut Bay";"Outer_Reef_East";-14,680205;145,47366;3;2010;"2010-05-11";3;NA;NA;"Abiotic";NA;NA;NA;NA;64,4
"DATA3";"Australia";"Australia";NA;"Lizard Island";"Coconut Bay";"Outer_Reef_East";-14,680205;145,47366;3;2010;"2010-05-11";3;NA;NA;"Algae";"Coralline algae";NA;NA;NA;0,4
"DATA3";"Australia";"Australia";NA;"Lizard Island";"Coconut Bay";"Outer_Reef_East";-14,680205;145,47366;3;2010;"2010-05-11";3;NA;NA;"Algae";NA;"Halimedaceae";"Halimeda";NA;0,4
"DATA3";"Australia";"Australia";NA;"Lizard Island";"Coconut Bay";"Outer_Reef_East";-14,680205;145,47366;3;2010;"2010-05-11";3;NA;NA;"Hard living coral";NA;"Faviidae";NA;NA;0,8
"DATA3";"Australia";"Australia";NA;"Lizard Island";"Coconut Bay";"Outer_Reef_East";-14,680205;145,47366;3;2010;"2010-05-11";3;NA;NA;"Hard living coral";NA;"Merulinidae";"Favites";NA;2,8
"DATA3";"Australia";"Australia";NA;"Lizard Island";"Coconut Bay";"Outer_Reef_East";-14,680205;145,47366;3;2010;"2010-05-11";3;NA;NA;"Hard living coral";NA;"Merulinidae";"Goniastrea";NA;1,2
"DATA3";"Australia";"Australia";NA;"Lizard Island";"Coconut Bay";"Outer_Reef_East";-14,680205;145,47366;3;2010;"2010-05-11";3;NA;NA;"Hard living coral";NA;"Merulinidae";"Hydnophora";NA;0,4
"DATA3";"Australia";"Australia";NA;"Lizard Island";"Coconut Bay";"Outer_Reef_East";-14,680205;145,47366;3;2010;"2010-05-11";3;NA;NA;"Hard living coral";NA;"Pocilloporidae";"Pocillopora";NA;3,6
"DATA3";"Australia";"Australia";NA;"Lizard Island";"Coconut Bay";"Outer_Reef_East";-14,680205;145,47366;3;2010;"2010-05-11";3;NA;NA;"Hard living coral";NA;"Poritidae";"Porites";NA;3,2
"DATA3";"Australia";"Australia";NA;"Lizard Island";"Coconut Bay";"Outer_Reef_East";-14,680205;145,47366;3;2010;"2010-05-11";3;NA;NA;"Hard living coral";NA;NA;"Plerogyra";NA;0,4
"DATA3";"Australia";"Australia";NA;"Lizard Island";"Coconut Bay";"Outer_Reef_East";-14,680205;145,47366;3;2010;"2010-05-11";3;NA;NA;"Other fauna";"Alcyonacea";NA;NA;NA;2,4
"DATA3";"Australia";"Australia";NA;"Lizard Island";"Coconut Bay";"Outer_Reef_East";-14,680205;145,47366;3;2010;"2010-05-11";4;NA;NA;"Abiotic";"Sand";NA;NA;NA;0,4
"DATA3";"Australia";"Australia";NA;"Lizard Island";"Coconut Bay";"Outer_Reef_East";-14,680205;145,47366;3;2010;"2010-05-11";4;NA;NA;"Abiotic";NA;NA;NA;NA;61,6
"DATA3";"Australia";"Australia";NA;"Lizard Island";"Coconut Bay";"Outer_Reef_East";-14,680205;145,47366;3;2010;"2010-05-11";4;NA;NA;"Algae";"Turf algae";NA;NA;NA;1,2
"DATA3";"Australia";"Australia";NA;"Lizard Island";"Coconut Bay";"Outer_Reef_East";-14,680205;145,47366;3;2010;"2010-05-11";4;NA;NA;"Algae";NA;"Halimedaceae";"Halimeda";NA;2,4
"DATA3";"Australia";"Australia";NA;"Lizard Island";"Coconut Bay";"Outer_Reef_East";-14,680205;145,47366;3;2010;"2010-05-11";4;NA;NA;"Hard living coral";NA;"Acroporidae";"Astreopora";NA;1,2
"DATA3";"Australia";"Australia";NA;"Lizard Island";"Coconut Bay";"Outer_Reef_East";-14,680205;145,47366;3;2010;"2010-05-11";4;NA;NA;"Hard living coral";NA;"Faviidae";"Favia";NA;0,4
"DATA3";"Australia";"Australia";NA;"Lizard Island";"Coconut Bay";"Outer_Reef_East";-14,680205;145,47366;3;2010;"2010-05-11";4;NA;NA;"Hard living coral";NA;"Faviidae";NA;NA;0,8
"DATA3";"Australia";"Australia";NA;"Lizard Island";"Coconut Bay";"Outer_Reef_East";-14,680205;145,47366;3;2010;"2010-05-11";4;NA;NA;"Hard living coral";NA;"Merulinidae";"Favites";NA;0,4
"DATA3";"Australia";"Australia";NA;"Lizard Island";"Coconut Bay";"Outer_Reef_East";-14,680205;145,47366;3;2010;"2010-05-11";4;NA;NA;"Hard living coral";NA;"Merulinidae";"Goniastrea";NA;1,6
"DATA3";"Australia";"Australia";NA;"Lizard Island";"Coconut Bay";"Outer_Reef_East";-14,680205;145,47366;3;2010;"2010-05-11";4;NA;NA;"Hard living coral";NA;"Merulinidae";"Pectinia";NA;0,4
"DATA3";"Australia";"Australia";NA;"Lizard Island";"Coconut Bay";"Outer_Reef_East";-14,680205;145,47366;3;2010;"2010-05-11";4;NA;NA;"Hard living coral";NA;"Pocilloporidae";"Pocillopora";NA;2
"DATA3";"Australia";"Australia";NA;"Lizard Island";"Coconut Bay";"Outer_Reef_East";-14,680205;145,47366;3;2010;"2010-05-11";4;NA;NA;"Hard living coral";NA;"Poritidae";"Porites";"Porites rus";0,4
"DATA3";"Australia";"Australia";NA;"Lizard Island";"Coconut Bay";"Outer_Reef_East";-14,680205;145,47366;3;2010;"2010-05-11";4;NA;NA;"Hard living coral";NA;"Poritidae";"Porites";NA;4,8
"DATA3";"Australia";"Australia";NA;"Lizard Island";"Coconut Bay";"Outer_Reef_East";-14,680205;145,47366;3;2010;"2010-05-11";4;NA;NA;"Other fauna";"Alcyonacea";NA;NA;NA;4
"DATA3";"Australia";"Australia";NA;"Lizard Island";"Coconut Bay";"Outer_Reef_East";-14,680205;145,47366;3;2010;"2010-05-11";5;NA;NA;"Abiotic";"Sand";NA;NA;NA;0,8
"DATA3";"Australia";"Australia";NA;"Lizard Island";"Coconut Bay";"Outer_Reef_East";-14,680205;145,47366;3;2010;"2010-05-11";5;NA;NA;"Abiotic";NA;NA;NA;NA;68
"DATA3";"Australia";"Australia";NA;"Lizard Island";"Coconut Bay";"Outer_Reef_East";-14,680205;145,47366;3;2010;"2010-05-11";5;NA;NA;"Algae";"Turf algae";NA;NA;NA;1,2
"DATA3";"Australia";"Australia";NA;"Lizard Island";"Coconut Bay";"Outer_Reef_East";-14,680205;145,47366;3;2010;"2010-05-11";5;NA;NA;"Algae";NA;"Halimedaceae";"Halimeda";NA;1,2
"DATA3";"Australia";"Australia";NA;"Lizard Island";"Coconut Bay";"Outer_Reef_East";-14,680205;145,47366;3;2010;"2010-05-11";5;NA;NA;"Hard living coral";NA;"Acroporidae";"Anacropora";NA;0,4
"DATA3";"Australia";"Australia";NA;"Lizard Island";"Coconut Bay";"Outer_Reef_East";-14,680205;145,47366;3;2010;"2010-05-11";5;NA;NA;"Hard living coral";NA;"Acroporidae";"Astreopora";NA;0,4
"DATA3";"Australia";"Australia";NA;"Lizard Island";"Coconut Bay";"Outer_Reef_East";-14,680205;145,47366;3;2010;"2010-05-11";5;NA;NA;"Hard living coral";NA;"Faviidae";"Favia";NA;1,2
"DATA3";"Australia";"Australia";NA;"Lizard Island";"Coconut Bay";"Outer_Reef_East";-14,680205;145,47366;3;2010;"2010-05-11";5;NA;NA;"Hard living coral";NA;"Faviidae";NA;NA;0,4
"DATA3";"Australia";"Australia";NA;"Lizard Island";"Coconut Bay";"Outer_Reef_East";-14,680205;145,47366;3;2010;"2010-05-11";5;NA;NA;"Hard living coral";NA;"Lobophylliidae";"Echinophyllia";NA;0,4
"DATA3";"Australia";"Australia";NA;"Lizard Island";"Coconut Bay";"Outer_Reef_East";-14,680205;145,47366;3;2010;"2010-05-11";5;NA;NA;"Hard living coral";NA;"Merulinidae";"Favites";NA;0,8
"DATA3";"Australia";"Australia";NA;"Lizard Island";"Coconut Bay";"Outer_Reef_East";-14,680205;145,47366;3;2010;"2010-05-11";5;NA;NA;"Hard living coral";NA;"Merulinidae";"Hydnophora";NA;0,4
"DATA3";"Australia";"Australia";NA;"Lizard Island";"Coconut Bay";"Outer_Reef_East";-14,680205;145,47366;3;2010;"2010-05-11";5;NA;NA;"Hard living coral";NA;"Merulinidae";"Leptoria";NA;0,4
"DATA3";"Australia";"Australia";NA;"Lizard Island";"Coconut Bay";"Outer_Reef_East";-14,680205;145,47366;3;2010;"2010-05-11";5;NA;NA;"Hard living coral";NA;"Merulinidae";"Pectinia";NA;0,8
"DATA3";"Australia";"Australia";NA;"Lizard Island";"Coconut Bay";"Outer_Reef_East";-14,680205;145,47366;3;2010;"2010-05-11";5;NA;NA;"Hard living coral";NA;"Pocilloporidae";"Pocillopora";NA;4,8
"DATA3";"Australia";"Australia";NA;"Lizard Island";"Coconut Bay";"Outer_Reef_East";-14,680205;145,47366;3;2010;"2010-05-11";5;NA;NA;"Hard living coral";NA;"Pocilloporidae";"Stylophora";NA;0,4
"DATA3";"Australia";"Australia";NA;"Lizard Island";"Coconut Bay";"Outer_Reef_East";-14,680205;145,47366;3;2010;"2010-05-11";5;NA;NA;"Hard living coral";NA;"Poritidae";"Porites";NA;3,6
"DATA3";"Australia";"Australia";NA;"Lizard Island";"Coconut Bay";"Outer_Reef_East";-14,680205;145,47366;3;2010;"2010-05-11";5;NA;NA;"Hard living coral";NA;NA;"Plerogyra";NA;0,4
"DATA3";"Australia";"Australia";NA;"Lizard Island";"Coconut Bay";"Outer_Reef_East";-14,680205;145,47366;3;2010;"2010-05-11";5;NA;NA;"Other fauna";"Alcyonacea";NA;NA;NA;0,4
"DATA3";"Australia";"Australia";NA;"Lizard Island";"Coconut Bay";"Outer_Reef_East";-14,680205;145,47366;3;2010;"2010-05-11";5;NA;NA;"Other fauna";"Porifera";NA;NA;NA;0,8
"DATA3";"Australia";"Australia";NA;"Lizard Island";"MacGillivray";"Inner_Reef";-14,649616;145,487449;3;2010;"2010-05-12";1;NA;NA;"Abiotic";"Sand";NA;NA;NA;0,4
"DATA3";"Australia";"Australia";NA;"Lizard Island";"MacGillivray";"Inner_Reef";-14,649616;145,487449;3;2010;"2010-05-12";1;NA;NA;"Abiotic";NA;NA;NA;NA;16,4
"DATA3";"Australia";"Australia";NA;"Lizard Island";"MacGillivray";"Inner_Reef";-14,649616;145,487449;3;2010;"2010-05-12";1;NA;NA;"Algae";"Turf algae";NA;NA;NA;20
"DATA3";"Australia";"Australia";NA;"Lizard Island";"MacGillivray";"Inner_Reef";-14,649616;145,487449;3;2010;"2010-05-12";1;NA;NA;"Hard living coral";NA;"Fungiidae";"Ctenactis";NA;0,4
"DATA3";"Australia";"Australia";NA;"Lizard Island";"MacGillivray";"Inner_Reef";-14,649616;145,487449;3;2010;"2010-05-12";1;NA;NA;"Hard living coral";NA;"Poritidae";"Porites";"Porites rus";2,4
"DATA3";"Australia";"Australia";NA;"Lizard Island";"MacGillivray";"Inner_Reef";-14,649616;145,487449;3;2010;"2010-05-12";1;NA;NA;"Hard living coral";NA;"Poritidae";"Porites";NA;60
"DATA3";"Australia";"Australia";NA;"Lizard Island";"MacGillivray";"Inner_Reef";-14,649616;145,487449;3;2010;"2010-05-12";1;NA;NA;"Other fauna";"Porifera";NA;NA;NA;0,4
"DATA3";"Australia";"Australia";NA;"Lizard Island";"MacGillivray";"Inner_Reef";-14,649616;145,487449;10;2010;"2010-05-12";1;NA;NA;"Abiotic";"Rubble";NA;NA;NA;2,4
"DATA3";"Australia";"Australia";NA;"Lizard Island";"MacGillivray";"Inner_Reef";-14,649616;145,487449;10;2010;"2010-05-12";1;NA;NA;"Abiotic";"Sand";NA;NA;NA;9,6
"DATA3";"Australia";"Australia";NA;"Lizard Island";"MacGillivray";"Inner_Reef";-14,649616;145,487449;10;2010;"2010-05-12";1;NA;NA;"Abiotic";NA;NA;NA;NA;15,2
"DATA3";"Australia";"Australia";NA;"Lizard Island";"MacGillivray";"Inner_Reef";-14,649616;145,487449;10;2010;"2010-05-12";1;NA;NA;"Algae";"Coralline algae";NA;NA;NA;11,2
"DATA3";"Australia";"Australia";NA;"Lizard Island";"MacGillivray";"Inner_Reef";-14,649616;145,487449;10;2010;"2010-05-12";1;NA;NA;"Algae";"Turf algae";NA;NA;NA;41,6
"DATA3";"Australia";"Australia";NA;"Lizard Island";"MacGillivray";"Inner_Reef";-14,649616;145,487449;10;2010;"2010-05-12";1;NA;NA;"Algae";NA;"Halimedaceae";"Halimeda";NA;4,8
"DATA3";"Australia";"Australia";NA;"Lizard Island";"MacGillivray";"Inner_Reef";-14,649616;145,487449;10;2010;"2010-05-12";1;NA;NA;"Hard living coral";NA;"Faviidae";NA;NA;0,4
"DATA3";"Australia";"Australia";NA;"Lizard Island";"MacGillivray";"Inner_Reef";-14,649616;145,487449;10;2010;"2010-05-12";1;NA;NA;"Hard living coral";NA;"Poritidae";"Porites";"Porites rus";6
"DATA3";"Australia";"Australia";NA;"Lizard Island";"MacGillivray";"Inner_Reef";-14,649616;145,487449;10;2010;"2010-05-12";1;NA;NA;"Hard living coral";NA;"Poritidae";"Porites";NA;8,4
"DATA3";"Australia";"Australia";NA;"Lizard Island";"MacGillivray";"Inner_Reef";-14,649616;145,487449;10;2010;"2010-05-12";1;NA;NA;"Other fauna";"Porifera";NA;NA;NA;0,4
"DATA3";"Australia";"Australia";NA;"Lizard Island";"MacGillivray";"Inner_Reef";-14,649616;145,487449;3;2010;"2010-05-12";2;NA;NA;"Abiotic";"Sand";NA;NA;NA;7,6
"DATA3";"Australia";"Australia";NA;"Lizard Island";"MacGillivray";"Inner_Reef";-14,649616;145,487449;3;2010;"2010-05-12";2;NA;NA;"Abiotic";NA;NA;NA;NA;15,6
"DATA3";"Australia";"Australia";NA;"Lizard Island";"MacGillivray";"Inner_Reef";-14,649616;145,487449;3;2010;"2010-05-12";2;NA;NA;"Algae";"Turf algae";NA;NA;NA;16
"DATA3";"Australia";"Australia";NA;"Lizard Island";"MacGillivray";"Inner_Reef";-14,649616;145,487449;3;2010;"2010-05-12";2;NA;NA;"Hard living coral";NA;"Lobophylliidae";"Lobophyllia";NA;0,4
"DATA3";"Australia";"Australia";NA;"Lizard Island";"MacGillivray";"Inner_Reef";-14,649616;145,487449;3;2010;"2010-05-12";2;NA;NA;"Hard living coral";NA;"Montastraeidae";"Montastraea";NA;0,4
"DATA3";"Australia";"Australia";NA;"Lizard Island";"MacGillivray";"Inner_Reef";-14,649616;145,487449;3;2010;"2010-05-12";2;NA;NA;"Hard living coral";NA;"Poritidae";"Porites";"Porites rus";2,8
"DATA3";"Australia";"Australia";NA;"Lizard Island";"MacGillivray";"Inner_Reef";-14,649616;145,487449;3;2010;"2010-05-12";2;NA;NA;"Hard living coral";NA;"Poritidae";"Porites";NA;56,8
"DATA3";"Australia";"Australia";NA;"Lizard Island";"MacGillivray";"Inner_Reef";-14,649616;145,487449;3;2010;"2010-05-12";2;NA;NA;"Other fauna";"Porifera";NA;NA;NA;0,4
"DATA3";"Australia";"Australia";NA;"Lizard Island";"MacGillivray";"Inner_Reef";-14,649616;145,487449;10;2010;"2010-05-12";2;NA;NA;"Abiotic";"Rubble";NA;NA;NA;0,816326530612245
"DATA3";"Australia";"Australia";NA;"Lizard Island";"MacGillivray";"Inner_Reef";-14,649616;145,487449;10;2010;"2010-05-12";2;NA;NA;"Abiotic";"Sand";NA;NA;NA;24,0816326530612
"DATA3";"Australia";"Australia";NA;"Lizard Island";"MacGillivray";"Inner_Reef";-14,649616;145,487449;10;2010;"2010-05-12";2;NA;NA;"Abiotic";NA;NA;NA;NA;18,7755102040816
"DATA3";"Australia";"Australia";NA;"Lizard Island";"MacGillivray";"Inner_Reef";-14,649616;145,487449;10;2010;"2010-05-12";2;NA;NA;"Algae";"Turf algae";NA;NA;NA;26,9387755102041
"DATA3";"Australia";"Australia";NA;"Lizard Island";"MacGillivray";"Inner_Reef";-14,649616;145,487449;10;2010;"2010-05-12";2;NA;NA;"Hard living coral";NA;"Poritidae";"Porites";"Porites rus";16,734693877551
"DATA3";"Australia";"Australia";NA;"Lizard Island";"MacGillivray";"Inner_Reef";-14,649616;145,487449;10;2010;"2010-05-12";2;NA;NA;"Hard living coral";NA;"Poritidae";"Porites";NA;12,6530612244898
"DATA3";"Australia";"Australia";NA;"Lizard Island";"MacGillivray";"Inner_Reef";-14,649616;145,487449;10;2010;"2010-05-12";3;NA;NA;"Abiotic";"Rubble";NA;NA;NA;7,6
"DATA3";"Australia";"Australia";NA;"Lizard Island";"MacGillivray";"Inner_Reef";-14,649616;145,487449;10;2010;"2010-05-12";3;NA;NA;"Abiotic";"Sand";NA;NA;NA;36,8
"DATA3";"Australia";"Australia";NA;"Lizard Island";"MacGillivray";"Inner_Reef";-14,649616;145,487449;10;2010;"2010-05-12";3;NA;NA;"Abiotic";NA;NA;NA;NA;12,8
"DATA3";"Australia";"Australia";NA;"Lizard Island";"MacGillivray";"Inner_Reef";-14,649616;145,487449;10;2010;"2010-05-12";3;NA;NA;"Algae";"Coralline algae";NA;NA;NA;1,2
"DATA3";"Australia";"Australia";NA;"Lizard Island";"MacGillivray";"Inner_Reef";-14,649616;145,487449;10;2010;"2010-05-12";3;NA;NA;"Algae";"Turf algae";NA;NA;NA;16,8
"DATA3";"Australia";"Australia";NA;"Lizard Island";"MacGillivray";"Inner_Reef";-14,649616;145,487449;10;2010;"2010-05-12";3;NA;NA;"Hard living coral";NA;"Merulinidae";"Favites";NA;0,4
"DATA3";"Australia";"Australia";NA;"Lizard Island";"MacGillivray";"Inner_Reef";-14,649616;145,487449;10;2010;"2010-05-12";3;NA;NA;"Hard living coral";NA;"Poritidae";"Porites";"Porites rus";10
"DATA3";"Australia";"Australia";NA;"Lizard Island";"MacGillivray";"Inner_Reef";-14,649616;145,487449;10;2010;"2010-05-12";3;NA;NA;"Hard living coral";NA;"Poritidae";"Porites";NA;14,4
"DATA3";"Australia";"Australia";NA;"Lizard Island";"MacGillivray";"Inner_Reef";-14,649616;145,487449;3;2010;"2010-05-12";4;NA;NA;"Abiotic";"Sand";NA;NA;NA;1,2
"DATA3";"Australia";"Australia";NA;"Lizard Island";"MacGillivray";"Inner_Reef";-14,649616;145,487449;3;2010;"2010-05-12";4;NA;NA;"Abiotic";NA;NA;NA;NA;21,6
"DATA3";"Australia";"Australia";NA;"Lizard Island";"MacGillivray";"Inner_Reef";-14,649616;145,487449;3;2010;"2010-05-12";4;NA;NA;"Algae";"Turf algae";NA;NA;NA;21,2
"DATA3";"Australia";"Australia";NA;"Lizard Island";"MacGillivray";"Inner_Reef";-14,649616;145,487449;3;2010;"2010-05-12";4;NA;NA;"Hard living coral";NA;"Acroporidae";"Acropora";NA;2,8
"DATA3";"Australia";"Australia";NA;"Lizard Island";"MacGillivray";"Inner_Reef";-14,649616;145,487449;3;2010;"2010-05-12";4;NA;NA;"Hard living coral";NA;"Fungiidae";"Ctenactis";NA;0,8
"DATA3";"Australia";"Australia";NA;"Lizard Island";"MacGillivray";"Inner_Reef";-14,649616;145,487449;3;2010;"2010-05-12";4;NA;NA;"Hard living coral";NA;"Montastraeidae";"Montastraea";NA;0,4
"DATA3";"Australia";"Australia";NA;"Lizard Island";"MacGillivray";"Inner_Reef";-14,649616;145,487449;3;2010;"2010-05-12";4;NA;NA;"Hard living coral";NA;"Poritidae";"Porites";"Porites rus";10,8
"DATA3";"Australia";"Australia";NA;"Lizard Island";"MacGillivray";"Inner_Reef";-14,649616;145,487449;3;2010;"2010-05-12";4;NA;NA;"Hard living coral";NA;"Poritidae";"Porites";NA;41,2
"DATA3";"Australia";"Australia";NA;"Lizard Island";"MacGillivray";"Inner_Reef";-14,649616;145,487449;10;2010;"2010-05-12";4;NA;NA;"Abiotic";"Rubble";NA;NA;NA;1,2
"DATA3";"Australia";"Australia";NA;"Lizard Island";"MacGillivray";"Inner_Reef";-14,649616;145,487449;10;2010;"2010-05-12";4;NA;NA;"Abiotic";"Sand";NA;NA;NA;15,2
"DATA3";"Australia";"Australia";NA;"Lizard Island";"MacGillivray";"Inner_Reef";-14,649616;145,487449;10;2010;"2010-05-12";4;NA;NA;"Abiotic";NA;NA;NA;NA;15,2
"DATA3";"Australia";"Australia";NA;"Lizard Island";"MacGillivray";"Inner_Reef";-14,649616;145,487449;10;2010;"2010-05-12";4;NA;NA;"Algae";"Turf algae";NA;NA;NA;26
"DATA3";"Australia";"Australia";NA;"Lizard Island";"MacGillivray";"Inner_Reef";-14,649616;145,487449;10;2010;"2010-05-12";4;NA;NA;"Hard living coral";NA;"Lobophylliidae";"Echinophyllia";NA;0,8
"DATA3";"Australia";"Australia";NA;"Lizard Island";"MacGillivray";"Inner_Reef";-14,649616;145,487449;10;2010;"2010-05-12";4;NA;NA;"Hard living coral";NA;"Merulinidae";"Favites";NA;0,4
"DATA3";"Australia";"Australia";NA;"Lizard Island";"MacGillivray";"Inner_Reef";-14,649616;145,487449;10;2010;"2010-05-12";4;NA;NA;"Hard living coral";NA;"Poritidae";"Porites";"Porites rus";6,8
"DATA3";"Australia";"Australia";NA;"Lizard Island";"MacGillivray";"Inner_Reef";-14,649616;145,487449;10;2010;"2010-05-12";4;NA;NA;"Hard living coral";NA;"Poritidae";"Porites";NA;34
"DATA3";"Australia";"Australia";NA;"Lizard Island";"MacGillivray";"Inner_Reef";-14,649616;145,487449;10;2010;"2010-05-12";4;NA;NA;"Hard living coral";NA;NA;"Plerogyra";NA;0,4
"DATA3";"Australia";"Australia";NA;"Lizard Island";"MacGillivray";"Inner_Reef";-14,649616;145,487449;3;2010;"2010-05-12";5;NA;NA;"Abiotic";"Rubble";NA;NA;NA;1,6
"DATA3";"Australia";"Australia";NA;"Lizard Island";"MacGillivray";"Inner_Reef";-14,649616;145,487449;3;2010;"2010-05-12";5;NA;NA;"Abiotic";"Sand";NA;NA;NA;0,4
"DATA3";"Australia";"Australia";NA;"Lizard Island";"MacGillivray";"Inner_Reef";-14,649616;145,487449;3;2010;"2010-05-12";5;NA;NA;"Abiotic";NA;NA;NA;NA;17,6
"DATA3";"Australia";"Australia";NA;"Lizard Island";"MacGillivray";"Inner_Reef";-14,649616;145,487449;3;2010;"2010-05-12";5;NA;NA;"Algae";"Coralline algae";NA;NA;NA;2,4
"DATA3";"Australia";"Australia";NA;"Lizard Island";"MacGillivray";"Inner_Reef";-14,649616;145,487449;3;2010;"2010-05-12";5;NA;NA;"Algae";"Macroalgae";NA;NA;NA;0,4
"DATA3";"Australia";"Australia";NA;"Lizard Island";"MacGillivray";"Inner_Reef";-14,649616;145,487449;3;2010;"2010-05-12";5;NA;NA;"Algae";"Turf algae";NA;NA;NA;29,6
"DATA3";"Australia";"Australia";NA;"Lizard Island";"MacGillivray";"Inner_Reef";-14,649616;145,487449;3;2010;"2010-05-12";5;NA;NA;"Hard living coral";NA;"Acroporidae";"Acropora";NA;3,2
"DATA3";"Australia";"Australia";NA;"Lizard Island";"MacGillivray";"Inner_Reef";-14,649616;145,487449;3;2010;"2010-05-12";5;NA;NA;"Hard living coral";NA;"Fungiidae";"Sandalolitha";NA;0,4
"DATA3";"Australia";"Australia";NA;"Lizard Island";"MacGillivray";"Inner_Reef";-14,649616;145,487449;3;2010;"2010-05-12";5;NA;NA;"Hard living coral";NA;"Merulinidae";"Echinopora";NA;0,4
"DATA3";"Australia";"Australia";NA;"Lizard Island";"MacGillivray";"Inner_Reef";-14,649616;145,487449;3;2010;"2010-05-12";5;NA;NA;"Hard living coral";NA;"Montastraeidae";"Montastraea";NA;0,8
"DATA3";"Australia";"Australia";NA;"Lizard Island";"MacGillivray";"Inner_Reef";-14,649616;145,487449;3;2010;"2010-05-12";5;NA;NA;"Hard living coral";NA;"Poritidae";"Porites";"Porites rus";7,2
"DATA3";"Australia";"Australia";NA;"Lizard Island";"MacGillivray";"Inner_Reef";-14,649616;145,487449;3;2010;"2010-05-12";5;NA;NA;"Hard living coral";NA;"Poritidae";"Porites";NA;35,2
"DATA3";"Australia";"Australia";NA;"Lizard Island";"MacGillivray";"Inner_Reef";-14,649616;145,487449;3;2010;"2010-05-12";5;NA;NA;"Other fauna";"Alcyonacea";NA;NA;NA;0,4
